kelurahan,nama_jalan,latitude,longitude,ave_njb
KELAPA GADING TIMUR,JL KELAPA PUYUH,-6.1732965,106.9033377,13125000.0
KELAPA GADING TIMUR,JL KELAPA PUYUH I,-6.1751574,106.9021709,13125000.0
KELAPA GADING TIMUR,JL KELAPA PUYUH II,-6.1747888,106.9023819,13125000.0
KELAPA GADING TIMUR,JL KELAPA PUYUH III,-6.1744315,106.9026082,13125000.0
KELAPA GADING TIMUR,JL KELAPA PUYUH IV,-6.1740711,106.9028394,13125000.0
KELAPA GADING TIMUR,JL KELAPA PUYUH RAYA,-6.1732965,106.9033377,13125000.0
KELAPA GADING TIMUR,JL KELAPA PUYUH V,-6.1737232,106.9030695,11584500.0
KELAPA GADING TIMUR,JL KELAPA PUYUH VI,-6.1748199,106.9010948,13125000.0
KELAPA GADING TIMUR,JL KELAPA SAWIT,-6.1748616,106.8987536,13125000.0
KELAPA GADING TIMUR,JL KELAPA SAWIT I,-6.1751253,106.8979609,14115000.0
KELAPA GADING TIMUR,JL KELAPA SAWIT II,-6.1744251,106.8992841,13125000.0
KELAPA GADING TIMUR,JL KELAPA SAWIT III,-6.173613,106.8983188,13125000.0
KELAPA GADING TIMUR,JL KELAPA SAWIT IV,-6.173299,106.898637,13125000.0
KELAPA GADING TIMUR,JL KELAPA SAWIT RAYA,-6.1753019,106.9015363,13420333.333333334
KELAPA GADING TIMUR,JL KELAPA SAWIT V,-6.1741598,106.9007419,13125000.0
KELAPA GADING TIMUR,JL KELAPA SAWIT VI,-6.1750321,106.8999335,13125000.0
KELAPA GADING TIMUR,JL KELAPA SAWIT VII,-6.1731203,106.899966,13125000.0
KELAPA GADING TIMUR,JL KENANGA,-6.1758915,106.8982887,9843000.0
KELAPA GADING TIMUR,JL KETUK TILU,-6.170137,106.9081118,9645000.0
KELAPA GADING TIMUR,JL KOPYOR TIMUR III,-6.1700971,106.9051664,13125000.0
KELAPA GADING TIMUR,JL KOPYOR TIMUR IV,-6.1705933,106.9065942,13125000.0
KELAPA GADING TIMUR,JL KUNING KUNING IV,-6.1639392,106.9019404,13125000.0
KELAPA GADING TIMUR,JL KUNING LANGSAT,-6.1643983,106.9082971,11021666.666666666
KELAPA GADING TIMUR,JL KUNING MUDA,-6.1642039,106.9085395,11021666.666666666
KELAPA GADING TIMUR,JL KUNING TUA,-6.1643145,106.9093927,10965000.0
KELAPA GADING TIMUR,JL LEGONG,-6.1716097,106.9076825,9645000.0
KELAPA GADING TIMUR,JL LENSO,-6.1723616,106.9077905,9645000.0
KELAPA GADING TIMUR,JL MAENGKET,-6.172939,106.9080972,14744000.0
KELAPA GADING TIMUR,JL MARAMBA,-6.176379,106.9077679,9645000.0
KELAPA GADING TIMUR,JL MARAMBAK,-6.1674167,106.9092853,9645000.0
KELAPA GADING TIMUR,JL MAWAR,-6.1759803,106.8994795,9843000.0
KELAPA GADING TIMUR,JL MAWAR JINGGA,-6.1691492,106.9079654,9645000.0
KELAPA GADING TIMUR,JL MELATI,-6.1650138,106.9080635,9843000.0
KELAPA GADING TIMUR,JL MENUR,-6.1755386,106.8983302,9843000.0
KELAPA GADING TIMUR,JL MERAH DELIMA,-6.1665566,106.9071842,10965000.0
KELAPA GADING TIMUR,JL MERAH JAMBU,-6.167119,106.9068576,14482500.0
KELAPA GADING TIMUR,JL NUSA CENDANA,-6.1695724,106.9093732,9645000.0
KELAPA GADING TIMUR,JL NUSA INDAH,-6.1696055,106.9088007,9645000.0
KELAPA GADING TIMUR,JL PAKARENA,-6.1707604,106.9086307,9645000.0
KELAPA GADING TIMUR,JL PATAH SEMBILAN,-6.1720783,106.9078705,9645000.0
KELAPA GADING TIMUR,JL PEJUANG,-6.1764171,106.9027803,7455000.0
KELAPA GADING TIMUR,JL PEJUANG 3,-6.1760795,106.9024744,7455000.0
KELAPA GADING TIMUR,JL PEJUANG 6,-6.1761262,106.9021794,7455000.0
KELAPA GADING TIMUR,JL PEJUANG II,-6.1764171,106.9027803,7455000.0
KELAPA GADING TIMUR,JL PELANGI,-6.166971,106.9085917,11021666.666666666
KELAPA GADING TIMUR,JL PELEPAH HIJAU,-6.1663171,106.9009785,14095000.0
KELAPA GADING TIMUR,JL PELEPAH HIJAU I,-6.1710313,106.8980864,14095000.0
KELAPA GADING TIMUR,JL PELEPAH HIJAU II,-6.1711823,106.8974313,14095000.0
KELAPA GADING TIMUR,JL PELEPAH HIJAU III,-6.1703012,106.8968474,13729000.0
KELAPA GADING TIMUR,JL PELEPAH HIJAU IV,-6.1663171,106.9009785,13610000.0
KELAPA GADING TIMUR,JL PELEPAH HIJAU TIMUR,-6.1663171,106.9009785,14095000.0
KELAPA GADING TIMUR,JL PELEPAH HIJAU V,-6.165519,106.8996827,13125000.0
KELAPA GADING TIMUR,JL PELEPAH INDAH,-6.1561237,106.9049494,16700000.0
KELAPA GADING TIMUR,JL PELEPAH INDAH 2,-6.1577183,106.9044495,16155000.0
KELAPA GADING TIMUR,JL PELEPAH INDAH II,-6.1534617,106.9071188,16700000.0
KELAPA GADING TIMUR,JL PELEPAH INDAH RAYA,-6.1589707,106.9032031,16700000.0
KELAPA GADING TIMUR,JL PELEPAH KUNING,-6.1635291,106.9027515,14095000.0
KELAPA GADING TIMUR,JL PELEPAH KUNING I,-6.1635291,106.9027515,13610000.0
KELAPA GADING TIMUR,JL PELEPAH KUNING II,-6.1617,106.901998,13448333.333333334
KELAPA GADING TIMUR,JL PELEPAH RAYA,-6.1574297,106.904007,13402142.857142856
KELAPA GADING TIMUR,JL PENDET,-6.1715511,106.9081761,9645000.0
KELAPA GADING TIMUR,JL PERINTIS,-6.1760476,106.8943427,7455000.0
KELAPA GADING TIMUR,JL PERINTIS I,-6.178365,106.9045156,6963000.0
KELAPA GADING TIMUR,JL PERINTIS II,-6.1780894,106.9046026,6963000.0
KELAPA GADING TIMUR,JL PERINTIS III,-6.1781053,106.9050166,6963000.0
KELAPA GADING TIMUR,JL PERINTIS KEMERDEKAAN,-6.1758808,106.894156,11404090.909090908
KELAPA GADING TIMUR,JL PERJUANGAN,-6.1768056,106.9030304,7209000.0
KELAPA GADING TIMUR,JL PERMATA BIRU,-6.1702273,106.9000551,13125000.0
KELAPA GADING TIMUR,JL PERMATA BIRU I,-6.1715687,106.8992096,12195000.0
KELAPA GADING TIMUR,JL PERMATA BIRU II,-6.1702273,106.9000551,12660000.0
KELAPA GADING TIMUR,JL PISOK,-6.1694254,106.907414,9645000.0
KELAPA GADING TIMUR,JL POLKA,-6.1714419,106.9073908,9645000.0
KELAPA GADING TIMUR,JL PRIMANOTA,-6.1682531,106.9107983,9645000.0
KELAPA GADING TIMUR,JL PUSKESMAS,-6.1782023,106.9063497,6963000.0
KELAPA GADING TIMUR,JL PUTIH MELATI,-6.1650138,106.9080635,10965000.0
KELAPA GADING TIMUR,JL PUTIH SALJU,-6.1647152,106.908211,10965000.0
KELAPA GADING TIMUR,JL RAYA GADING INDAH,-6.1591743,106.9096304,39260000.0
KELAPA GADING TIMUR,JL RAYA GADING KUSUMA,-6.1722069,106.9060772,17523000.0
KELAPA GADING TIMUR,JL RAYA GADING PERMAI,-6.1778528,106.8975413,17523000.0
KELAPA GADING TIMUR,JL RAYA GADING PUTIH,-6.1737141,106.901063,13125000.0
KELAPA GADING TIMUR,JL RAYA KELAPA CENGKIR,-6.1685703,106.9061183,11770000.0
KELAPA GADING TIMUR,JL RAYA KELAPA GADING,-6.153647,106.9080101,12518333.333333334
KELAPA GADING TIMUR,JL RAYA KELAPA GADING PERMAI,-6.1778528,106.8975413,12599285.714285715
KELAPA GADING TIMUR,JL RAYA KELAPA KOPYOR,-6.1696039,106.9018735,13125000.0
KELAPA GADING TIMUR,JL RAYA KELAPA LILIN,-6.1559951,106.9049304,17245000.0
KELAPA GADING TIMUR,JL RAYA KELAPA NIAS,-6.153647,106.9080101,17245000.0
KELAPA GADING TIMUR,JL RAYA KELAPA PUAN,-6.1622673,106.9068499,38435000.0
KELAPA GADING TIMUR,JL RAYA KUSUMA PERMAI,-6.1728864,106.9073989,17523000.0
KELAPA GADING TIMUR,JL RAYA PELEPAH INDAH,-6.1561237,106.9049494,16700000.0
KELAPA GADING TIMUR,JL REOG,-6.1698545,106.9076129,9645000.0
KELAPA GADING TIMUR,JL SAWIT RAYA,-6.1753019,106.9015363,15105000.0
KELAPA GADING TIMUR,JL SERAMPANG DUA BELAS,-6.1717052,106.9084595,9645000.0
KELAPA GADING TIMUR,JL SERIMPI,-6.1709209,106.9076691,9645000.0
KELAPA GADING TIMUR,JL SEUDATI,-6.1708369,106.909287,9645000.0
KELAPA GADING TIMUR,JL SOKA,-6.1763001,106.8987006,9843000.0
KELAPA GADING TIMUR,JL SUMMAGUNG II,-6.1740356,106.9044788,12660000.0
KELAPA GADING TIMUR,JL SUMMAGUNG III,-6.1713686,106.9031677,12405000.0
KELAPA GADING TIMUR,JL SUTRA UNGU,-6.1652845,106.907906,10965000.0
KELAPA GADING TIMUR,JL SWADAYA,-6.1768463,106.9069328,6963000.0
KELAPA GADING TIMUR,JL TANJUNG KATUNG,-6.1711646,106.9068718,9645000.0
KELAPA GADING TIMUR,JL TARI BALUSE,-6.1693034,106.9102073,9645000.0
KELAPA GADING TIMUR,JL TARI INDANG,-6.1693017,106.9095159,9645000.0
KELAPA GADING TIMUR,JL TARI KLASIK,-6.1688687,106.9100815,9645000.0
KELAPA GADING TIMUR,JL TARI LILIN,-6.1694495,106.9085177,9645000.0
KELAPA GADING TIMUR,JL TARIAN BARAT RAYA,-6.1706918,106.9097847,9645000.0
KELAPA GADING TIMUR,JL TARIAN RAYA BARAT,-6.1706918,106.9097847,9645000.0
KELAPA GADING TIMUR,JL TERATAI,-6.1760284,106.8999429,9843000.0
KELAPA GADING TIMUR,JL ULTRA VIOLET,-6.1668178,106.9070394,15179285.714285715
KELAPA GADING TIMUR,JL WIBISANA,-6.1684644,106.9086991,9645000.0
KELAPA GADING TIMUR,JL.KELAPA PUYUH III,-6.1744315,106.9026082,13125000.0
KELAPA GADING TIMUR,KELAPA CENGKIR BARAT II,-6.1654757,106.9029207,13125000.0
KELAPA GADING TIMUR,KELAPA CENGKIR BARAT VII,-6.1638775,106.9039256,13125000.0
KELAPA GADING TIMUR,KELAPA CENGKIR TIMUR I,-6.1680451,106.9062999,10455000.0
KELAPA GADING TIMUR,KELAPA GADING BOULEVARD,-6.1580442,106.9069845,51843000.0
KELAPA GADING TIMUR,KELAPA GADING PERMAI,-6.1778528,106.8975413,25080000.0
KELAPA GADING TIMUR,KELAPA GADING TIMUR,-6.16090765,106.90382327960285,6963000.0
KELAPA GADING TIMUR,KELAPA KOPYOR TIMUR IV,-6.1685506,106.9033458,13125000.0
KELAPA GADING TIMUR,KELAPA MOLEK III,-6.1715183,106.8998171,12195000.0
KELAPA GADING TIMUR,KELAPA SAWIT III,-6.173613,106.8983188,13125000.0
KELAPA GADING TIMUR,KELAPA SAWIT RAYA,-6.1753019,106.9015363,13125000.0
KELAPA GADING TIMUR,KELAPA SAWIT V,-6.1748616,106.8987536,13125000.0
KELAPA GADING TIMUR,KELAPA SAWIT VIII,-6.1745124,106.8972239,13125000.0
KELAPA GADING TIMUR,KIRANA AVENUE,-6.1751109,106.8933081,51843000.0
KELAPA GADING TIMUR,KIRANA AVENUE 2,-6.1751109,106.8933081,51843000.0
KELAPA GADING TIMUR,KIRANA AVENUE II,-6.1751109,106.8933081,51843000.0
KELAPA GADING TIMUR,KP KELAPA GADING,-6.153647,106.9080101,7455000.0
KELAPA GADING TIMUR,MASJID AL JIHAD,-6.1772045,106.902788010189,6963000.0
KELAPA GADING TIMUR,PEJUANG 4,-6.1764171,106.9027803,7455000.0
KELAPA GADING TIMUR,PELEPAH INDAH 2 LA 22,-6.1589707,106.9032031,16155000.0
KELAPA GADING TIMUR,PERINTIS KEMERDEKAAN,-6.1758808,106.894156,11034000.0
KELAPA GADING TIMUR,PUSKESMAS,-6.1782023,106.9063497,6963000.0
KELAPA GADING TIMUR,RAYA GADING KUSUMA,-6.1722069,106.9060772,16973000.0
KELAPA GADING TIMUR,RAYA GADING KUSUMA VI,-6.1722069,106.9060772,17523000.0
KELAPA GADING TIMUR,RAYA KUSUMA PERMAI,-6.1728864,106.9073989,17523000.0
KELAPA GADING TIMUR,SUMMAGUNG III,-6.1713686,106.9031677,13125000.0
KELAPA GADING TIMUR,TAMAN GADING INDAH II,-6.1762338,106.9034401,13125000.0
KEMANGGISAN,GG BELIMBING,-6.1920931,106.7827611,7455000.0
KEMANGGISAN,JL ANGGREK CENDRAWASIH,-6.1970654,106.7959234,16159000.0
KEMANGGISAN,JL ANGGREK CENDRAWASIH I,-6.1970654,106.7959234,12423000.0
KEMANGGISAN,JL ANGGREK CENDRAWASIH II,-6.1963841,106.7960582,12423000.0
KEMANGGISAN,JL ANGGREK CENDRAWASIH III,-6.1967024,106.7963368,12423000.0
KEMANGGISAN,JL ANGGREK CENDRAWASIH IV,-6.1970538,106.7963004,12423000.0
KEMANGGISAN,JL ANGGREK CENDRAWASIH V,-6.197368,106.796396,36293000.0
KEMANGGISAN,JL ANGGREK CENDRAWASIH VI,-6.197726,106.7964089,36293000.0
KEMANGGISAN,JL ANGGREK CENDRAWASIH VII,-6.1980376,106.7968129,28976333.333333332
KEMANGGISAN,JL ANGGREK CENDRAWASIH VIII,-6.1981917,106.7935949,8927000.0
KEMANGGISAN,JL ANGGREK GARUDA,-6.1933695,106.7951682,15671727.272727273
KEMANGGISAN,JL ANGGREK GARUDA E,-6.1928279,106.7959506,14724000.0
KEMANGGISAN,JL ANGGREK GARUDA I,-6.1952318,106.7961983,14597000.0
KEMANGGISAN,JL ANGGREK GARUDA II,-6.1902755,106.7938506,15105000.0
KEMANGGISAN,JL ANGGREK GARUDA III,-6.1949614,106.795806,15105000.0
KEMANGGISAN,JL ANGGREK GARUDA IV,-6.1945212,106.7957455,15105000.0
KEMANGGISAN,JL ANGGREK GARUDA V,-6.1936303,106.7955277,15105000.0
KEMANGGISAN,JL ANGGREK ROSLIANA,-6.1942711,106.7909449,9840200.0
KEMANGGISAN,JL ANGGREK ROSLIANA I,-6.1941411,106.7945508,9814000.0
KEMANGGISAN,JL ANGGREK ROSLIANA II,-6.1939052,106.7941575,8211500.0
KEMANGGISAN,JL ANGGREK ROSLIANA III,-6.1931353,106.7944311,9814000.0
KEMANGGISAN,JL ANGGREK ROSLIANA IV,-6.1926652,106.7925549,8738333.333333334
KEMANGGISAN,JL ANGGREK ROSLIANA V,-6.1930167,106.7929239,9380000.0
KEMANGGISAN,JL ANGGREK ROSLIANA VI,-6.1937368,106.793038,9380000.0
KEMANGGISAN,JL ANGGREK ROSLIANA VII,-6.1942711,106.7909449,9183000.0
KEMANGGISAN,JL ARJUNA,-6.1852235,106.7878765,23295000.0
KEMANGGISAN,JL ARJUNA SELATAN,-6.1852235,106.7878765,23295000.0
KEMANGGISAN,JL BHAKTI IV,-6.1909753,106.7837499,10867000.0
KEMANGGISAN,JL BHAKTI VII,-6.1922326,106.7835809,10811000.0
KEMANGGISAN,JL BIMA,-6.1857568,106.7848811,23295000.0
KEMANGGISAN,JL BUDAYA,-6.1875527,106.7918294,6343000.0
KEMANGGISAN,JL BUDI RAYA,-6.1870847,106.7834642,16136333.333333334
KEMANGGISAN,JL IDHATA,-6.1872356,106.7907265,6343000.0
KEMANGGISAN,JL INSPEKSI,-6.1970017,106.793778,6621000.0
KEMANGGISAN,JL INSPEKSI KALI GROGOL,-6.1970017,106.793778,6305800.0
KEMANGGISAN,JL KEMANGGISAN,-6.18361685,106.795214,9857666.666666666
KEMANGGISAN,JL KEMANGGISAN I,-6.1916099,106.7872767,8875000.0
KEMANGGISAN,JL KEMANGGISAN ILIR,-6.1884297,106.7915089,9452304.347826088
KEMANGGISAN,JL KEMANGGISAN ILIR 1,-6.1937785,106.7848905,8875000.0
KEMANGGISAN,JL KEMANGGISAN ILIR I,-6.1919163,106.7864861,8550000.0
KEMANGGISAN,JL KEMANGGISAN ILIR II,-6.192804,106.7882602,8691333.333333334
KEMANGGISAN,JL KEMANGGISAN ILIR III,-6.1937785,106.7848905,10132454.545454545
KEMANGGISAN,JL KEMANGGISAN ILIR IV,-6.1935803,106.7871209,9197666.666666666
KEMANGGISAN,JL KEMANGGISAN ILIR IX,-6.1882392,106.7886665,8824000.0
KEMANGGISAN,JL KEMANGGISAN ILIR IX A,-6.1882392,106.7886665,11305000.0
KEMANGGISAN,JL KEMANGGISAN ILIR RAYA,-6.1868,106.7885443,11418500.0
KEMANGGISAN,JL KEMANGGISAN ILIR X,-6.1884807,106.7896628,11779666.666666666
KEMANGGISAN,JL KEMANGGISAN ILIR XI,-6.1866954,106.790892,7669800.0
KEMANGGISAN,JL KEMANGGISAN JAYA,-6.1856914,106.7920661,9058200.0
KEMANGGISAN,JL KEMANGGISAN JAYA I,-6.1862646,106.7897662,15105000.0
KEMANGGISAN,JL KEMANGGISAN RAYA,-6.1910658,106.7856547,14653315.789473685
KEMANGGISAN,JL KEMANGGISAN UTAMA,-6.1883788,106.7850909,18714000.0
KEMANGGISAN,JL KEMANGGISAN UTAMA I,-6.1916099,106.7872767,15105000.0
KEMANGGISAN,JL KEMANGGISAN UTAMA II,-6.1896793,106.7871442,15911000.0
KEMANGGISAN,JL KEMANGGISAN UTAMA III,-6.1907659,106.7892954,15105000.0
KEMANGGISAN,JL KEMANGGISAN UTAMA IV,-6.1911686,106.7902074,15105000.0
KEMANGGISAN,JL KEMANGGISAN UTAMA V,-6.1911337,106.7874261,15105000.0
KEMANGGISAN,JL KEMANGGISAN UTAMA VIII,-6.1921532,106.7872371,15105000.0
KEMANGGISAN,JL MELATI PUTIH,-6.1929365,106.7919045,8794000.0
KEMANGGISAN,JL PANDAN,-6.1908284,106.7919743,6195000.0
KEMANGGISAN,JL PLN,-6.1927512,106.7832403,17523000.0
KEMANGGISAN,JL PLN II,-6.1927512,106.7832403,7455000.0
KEMANGGISAN,JL SAKTI,-6.1871976,106.7855135,11305000.0
KEMANGGISAN,JL SAKTI I,-6.1872897,106.7864661,17281666.666666668
KEMANGGISAN,JL SAKTI II,-6.1862748,106.7840705,12334000.0
KEMANGGISAN,JL SAKTI III,-6.1866552,106.7841147,11305000.0
KEMANGGISAN,JL SAKTI IV,-6.1878143,106.7849782,14275000.0
KEMANGGISAN,JL SAKTI IX,-6.1868311,106.7841149,11305000.0
KEMANGGISAN,JL SAKTI V,-6.1872621,106.7860124,11305000.0
KEMANGGISAN,JL SAKTI VI,-6.1869881,106.7840971,11305000.0
KEMANGGISAN,JL SAKTI VII,-6.1871976,106.7855135,11305000.0
KEMANGGISAN,JL SAKTI VIII,-6.1874318,106.7848635,11305000.0
KEMANGGISAN,JL SWADAYA,-6.1827295,106.7946711,18663000.0
KEMANGGISAN,JL TRIDHARMA,-6.1880193,106.7912801,6343000.0
KEMANGGISAN,JL UDAKA,-6.1876186,106.7917166,8330200.0
KEMAYORAN,GG BUGIS,-6.1674733,106.8478097,9115000.0
KEMAYORAN,GG MANTRI,-6.1655127,106.8473919,8080714.285714285
KEMAYORAN,GG MANTRI I,-6.1668988,106.8462453,7455000.0
KEMAYORAN,GG MANTRI II,-6.1664856,106.8465724,9221000.0
KEMAYORAN,JL BENDA,-6.1656843,106.8427645,7685000.0
KEMAYORAN,JL BUNGUR BESAR,-6.1586999,106.8388265,16725000.0
KEMAYORAN,JL BUNGUR BESAR RAYA,-6.1657895,106.8416811,25995000.0
KEMAYORAN,JL GANG BUGIS,-6.1674733,106.8478097,7455000.0
KEMAYORAN,JL GARDU ASEM,-6.1658541,106.8464489,8203500.0
KEMAYORAN,JL GARUDA,-6.1613676,106.8460831,21477800.0
KEMAYORAN,JL KEBON KOSONG,-6.156322,106.8542865,9645000.0
KEMAYORAN,JL KEBON KOSONG RAYA,-6.1648764,106.8481855,9645000.0
KEMAYORAN,JL KEMAYORAN,-6.1644445,106.84535588689867,7455000.0
KEMAYORAN,JL KEMAYORAN BARAT,-6.1639053,106.8467906,8472428.57142857
KEMAYORAN,JL KEMAYORAN BARAT II,-6.1634062,106.8460167,9668333.333333334
KEMAYORAN,JL KEMAYORAN BARAT III,-6.1639799,106.8462776,7991000.0
KEMAYORAN,JL KEMAYORAN BARAT VI,-6.1629482,106.8462568,8527000.0
KEMAYORAN,JL KEMAYORAN BARAT VIII,-6.1634523,106.8464077,7455000.0
KEMAYORAN,JL KEMAYORAN BARAT XII,-6.1654683,106.8463192,7455000.0
KEMAYORAN,JL KEMAYORAN GEMPOL,-6.161661,106.8504557,17573666.666666668
KEMAYORAN,JL KEMAYORAN KETAPANG,-6.1628388,106.8492023,8891000.0
KEMAYORAN,JL KEMAYORAN TENGAH,-6.1638187,106.8470815,8557000.0
KEMAYORAN,JL KEMAYORAN TENGAH I,-6.1626819,106.8471344,8702500.0
KEMAYORAN,JL KEMAYORAN TENGAH III,-6.1644237,106.8474645,8604000.0
KEMAYORAN,JL KEMAYORAN TIMUR,-6.1517402,106.8566223,8606250.0
KEMAYORAN,JL KEMAYORAN TIMUR I,-6.1619421,106.8480485,8888333.333333334
KEMAYORAN,JL KEMAYORAN TIMUR II,-6.1612622,106.8492642,8520000.0
KEMAYORAN,JL KEMAYORAN TIMUR IV,-6.1627489,106.8451417,8145000.0
KEMAYORAN,JL KEMAYORAN TIMUR IX,-6.1624754,106.849054,8145000.0
KEMAYORAN,JL KEMAYORAN TIMUR V,-6.161787,106.8495746,9824500.0
KEMAYORAN,JL KEMAYORAN TIMUR VI,-6.1631806,106.8480723,9289333.333333334
KEMAYORAN,JL KEMAYORAN TIMUR VIII,-6.1628703,106.8486553,8145000.0
KEMAYORAN,JL KEMAYORAN UTARA,-6.1517402,106.8566223,8148777.777777778
KEMAYORAN,JL KEPU BARAT,-6.1654091,106.8436317,10093181.818181818
KEMAYORAN,JL KEPU DALAM,-6.1660234,106.8445195,8145000.0
KEMAYORAN,JL KEPU DALAM I,-6.1637191,106.8422392,8510000.0
KEMAYORAN,JL KEPU DALAM II,-6.1638459,106.8449627,8510000.0
KEMAYORAN,JL KEPU DALAM III,-6.1647407,106.8431111,8875000.0
KEMAYORAN,JL KEPU DALAM IV,-6.1660234,106.8445195,8145000.0
KEMAYORAN,JL KEPU DALAM V,-6.1675998,106.8436062,8145000.0
KEMAYORAN,JL KEPU DALAM VI,-6.16688,106.8447589,8145000.0
KEMAYORAN,JL KEPU DALAM VII,-6.167557,106.8447011,8145000.0
KEMAYORAN,JL KEPU DALAM VIII,-6.1681836,106.8447499,8145000.0
KEMAYORAN,JL KEPU DALAM X,-6.1654091,106.8436317,8145000.0
KEMAYORAN,JL KEPU SELATAN,-6.1685998,106.8427315,14376666.666666666
KEMAYORAN,JL KEPU TIMUR,-6.1650768,106.8452998,14095000.0
KEMAYORAN,JL KEPU UTARA,-6.1652807,106.8444513,10321571.42857143
KEMAYORAN,JL MANTRI,-6.1655127,106.8473919,7455000.0
KEMAYORAN,JL MANTRI II,-6.1664856,106.8465724,7455000.0
KEMAYORAN,JL MANTRI RAYA,-6.1655127,106.8473919,9645000.0
KEMAYORAN,KEMAYORAN BARAT,-6.1626841,106.8430267,7455000.0
KEMAYORAN,KEMAYORAN TENGAH III,-6.1644237,106.8474645,8145000.0
KEMAYORAN,KEMAYORAN UTARA,-6.1517402,106.8566223,8875000.0
KEMAYORAN,PASAR GARDU ASEM,-6.164903300000001,106.84725830078108,9744000.0
KEMBANGAN SELATAN,HAJI BRITI,-6.1872033,106.755624,3375000.0
KEMBANGAN SELATAN,JALAN KEMBANG INDAH III,-6.187242,106.7449625,14343000.0
KEMBANGAN SELATAN,JL ARJUNA UTARA TERUSAN,-6.1905484,106.7556468,3375000.0
KEMBANGAN SELATAN,JL BAHTERA,-6.1835007,106.748157,8875000.0
KEMBANGAN SELATAN,JL BRITI,-6.1872033,106.755624,3375000.0
KEMBANGAN SELATAN,JL BROMARTANI,-6.1831786,106.7480514,8875000.0
KEMBANGAN SELATAN,JL BUGIS,-6.1795165,106.747855,5662500.0
KEMBANGAN SELATAN,JL BUGIS KEMBANGAN,-6.1795165,106.747855,16155000.0
KEMBANGAN SELATAN,JL BUGIS UTAMA,-6.1795165,106.747855,6372500.0
KEMBANGAN SELATAN,JL HALILINTAR,-6.1821981,106.7479865,8875000.0
KEMBANGAN SELATAN,JL KAMPUNG PASAR MINGGU,-6.188897,106.7267163,4723000.0
KEMBANGAN SELATAN,JL KEMBANG ABADI,-6.1842761,106.7520333,15578500.0
KEMBANGAN SELATAN,JL KEMBANG ABADI UTAMA,-6.1830602,106.7505028,15363000.0
KEMBANGAN SELATAN,JL KEMBANG AGUNG,-6.1816096,106.7446001,14343000.0
KEMBANGAN SELATAN,JL KEMBANG AGUNG UTAMA,-6.1816096,106.7446001,15363000.0
KEMBANGAN SELATAN,JL KEMBANG ASRI,-6.1812582,106.7495169,14343000.0
KEMBANGAN SELATAN,JL KEMBANG ASRI II,-6.1829039,106.749357,14343000.0
KEMBANGAN SELATAN,JL KEMBANG ASRI III,-6.1824384,106.7491738,14343000.0
KEMBANGAN SELATAN,JL KEMBANG ASRI IV,-6.1816327,106.749961,14343000.0
KEMBANGAN SELATAN,JL KEMBANG ASRI VI,-6.1824384,106.7491738,14853000.0
KEMBANGAN SELATAN,JL KEMBANG AYU,-6.1851313,106.7436577,14853000.0
KEMBANGAN SELATAN,JL KEMBANG AYU II,-6.1855641,106.7448048,14343000.0
KEMBANGAN SELATAN,JL KEMBANG AYU III,-6.1851313,106.7436577,14343000.0
KEMBANGAN SELATAN,JL KEMBANG AYU IV,-6.1846935,106.7436431,14853000.0
KEMBANGAN SELATAN,JL KEMBANG AYU VI,-6.1855141,106.7462727,15023000.0
KEMBANGAN SELATAN,JL KEMBANG AYU VII,-6.1860385,106.7449157,14853000.0
KEMBANGAN SELATAN,JL KEMBANG ELOK,-6.189905,106.747155,4263000.0
KEMBANGAN SELATAN,JL KEMBANG ELOK UTAMA,-6.1881983,106.7512867,17359500.0
KEMBANGAN SELATAN,JL KEMBANG HARUM,-6.1845767,106.7465861,14853000.0
KEMBANGAN SELATAN,JL KEMBANG HARUM II,-6.1854775,106.7471415,14343000.0
KEMBANGAN SELATAN,JL KEMBANG HARUM III,-6.1849863,106.7482693,14343000.0
KEMBANGAN SELATAN,JL KEMBANG HARUM IV,-6.1845395,106.7479545,14343000.0
KEMBANGAN SELATAN,JL KEMBANG HARUM TIMUR,-6.1845767,106.7465861,15363000.0
KEMBANGAN SELATAN,JL KEMBANG HARUM UTAMA,-6.1840407,106.7465262,14243666.666666666
KEMBANGAN SELATAN,JL KEMBANG HARUM VII,-6.1842725,106.749086,15363000.0
KEMBANGAN SELATAN,JL KEMBANG INDAH,-6.1882073,106.7437403,15249000.0
KEMBANGAN SELATAN,JL KEMBANG INDAH III,-6.187242,106.7449625,14343000.0
KEMBANGAN SELATAN,JL KEMBANG INDAH IV,-6.1876559,106.7462994,14343000.0
KEMBANGAN SELATAN,JL KEMBANG KEREP,-6.1896398,106.7404802,8858750.0
KEMBANGAN SELATAN,JL KEMBANG MOLEK,-6.1804181,106.7444299,14343000.0
KEMBANGAN SELATAN,JL KEMBANG MOLEK II,-6.1804181,106.7444299,16359000.0
KEMBANGAN SELATAN,JL KEMBANG MOLEK III,-6.180407,106.7447338,14343000.0
KEMBANGAN SELATAN,JL KEMBANG MOLEK IV,-6.1798917,106.7443952,14724000.0
KEMBANGAN SELATAN,JL KEMBANG MOLEK VI,-6.1788517,106.7445227,14343000.0
KEMBANGAN SELATAN,JL KEMBANG MOLEK VII,-6.178354,106.7446038,14343000.0
KEMBANGAN SELATAN,JL KEMBANG MOLEK VIII,-6.177831,106.7458653,14343000.0
