kota,kecamatan,kelurahan,nama_jalan,latitude,longitude
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS XI,-6.1497606,106.9113626
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS XII,-6.1493327,106.9113922
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS XIII,-6.1489366,106.9114007
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL RAYA JANUR ELOK,-6.1505421,106.9113044
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA HYBRIDA RAYA,-6.1486766,106.91474
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA NIAS XII,-6.1493327,106.9113922
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA NIAS XIII,-6.1489366,106.9114007
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,BULEVAR KELAPA GADING,-6.1529126,106.9093598
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING ASRI III,-6.1526278,106.9111669
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS II,-6.1538779,106.9124991
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS III,-6.153463,106.9111964
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS IV,-6.1530584,106.9112434
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS IX,-6.1510872,106.911277
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS VI,-6.15227,106.9112655
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS VII,-6.151871,106.9112993
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS VIII,-6.1514533,106.9113158
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA NIAS IX,-6.15115195,106.91282082559138
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS TIMUR,-6.154915,106.9115536
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING NIRWANA I,-6.1491161,106.9136654
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING NIRWANA VIII,-6.1515659,106.9141311
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING NIAS TIMUR,-6.1543764,106.9141673
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING NIAS TIMUR II,-6.1540082,106.9141296
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING NIAS TIMUR III,-6.1536115,106.9149544
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING NIRWANA,-6.1515659,106.9141311
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING NIRWANA II,-6.1503638,106.9139438
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING NIRWANA III,-6.1495112,106.91376
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING NIRWANA IV,-6.1499712,106.9142769
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING NIRWANA IX,-6.1491722,106.9147766
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING NIRWANA RAYA,-6.1490947,106.9132626
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING NIRWANA VI,-6.1507795,106.9140248
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING NIRWANA VII,-6.151258,106.9148435
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING NIRWANA VIII,-6.1515659,106.9141311
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL HYBRIDA RAYA,-6.1486766,106.91474
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL RAYA GADING NIRWANA,-6.1490947,106.9132626
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LOGISTIK/PEGANGSAAN DUA,-6.1373742,106.9144949
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH UTARA,-6.1604776,106.9089548
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH UTARA IX,-6.1549284,106.9119716
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA LILIN,-6.1615168,106.913732
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA LILIN IX,-6.1560493,106.9119094
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA LILIN TIMUR,-6.1604948,106.9137575
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA LILIN VII,-6.1567306,106.9118627
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA LILIN VIII,-6.1565225,106.913134
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA LILIN XI,-6.1553485,106.911946
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL RAYA GADING INDAH,-6.1604776,106.9089548
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA LILIN II,-6.1592632,106.9116834
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA LILIN III,-6.1580295,106.9105819
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA LILIN IV,-6.1585161,106.9121318
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA LILIN VI,-6.1569708,106.9112805
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL RAYA KELAPA LILIN,-6.159005,106.9098758
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA LILIN VI,-6.1569708,106.9112805
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,RAYA GADING INDAH,-6.1604776,106.9089548
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,RAYA KELAPA LILIN,-6.159005,106.9098758
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING INDAH UTARA VI,-6.1608006,106.9127994
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING INDAH UTARA VII,-6.159944,106.9137094
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH UTARA II,-6.1587321,106.912462
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH UTARA III,-6.1589181,106.9127691
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH UTARA IV,-6.1590836,106.9130386
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH UTARA VI,-6.1608006,106.9127994
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH UTARA VII,-6.159944,106.9137094
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH UTARA VIII,-6.160575,106.9136966
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING NIAS RESIDENCE,-6.1538577,106.91758293468703
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL LOGISTIK PEGANGSAAN DUA,-6.1373742,106.9144949
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BOULEVARD TIMUR,-6.1636089,106.91025
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH,-6.1604776,106.9089548
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH III,-6.1608967,106.9126134
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH IV,-6.1590836,106.9130386
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH VI,-6.1608006,106.9127994
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH VII,-6.159944,106.9137094
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING INDAH VIII,-6.160575,106.9136966
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA PUAN TIMUR,-6.1598097,106.909462
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA PUAN TIMUR II,-6.1629571,106.9113252
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA PUAN TIMUR III,-6.1626121,106.9115224
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA PUAN TIMUR IV,-6.1628911,106.9126454
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA PUAN TIMUR 2,-6.1626121,106.9115224
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA PUAN TIMUR III,-6.1626121,106.9115224
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BOULEVARD GADING TIMUR,-6.1621579,106.9079121
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA PUAN TIMUR VI,-6.1606792,106.9108054
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA PUAN TIMUR VII,-6.1603557,106.911005
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA PUAN TIMUR II,-6.1629571,106.9113252
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA PUAN TIMUR IV,-6.1628911,106.9126454
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BULEVAR TIMUR,-6.1543994,106.9092424
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA PUAN RAYA,-6.1627068,106.9075603
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,BOULEVARD TIMUR,-6.1636089,106.91025
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PEGANGSAAN INDAH BARAT,-6.1695528,106.9145806
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TERUSAN BOULEVARD TIMUR,-6.1661217,106.9148921
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KP PEGANGSAAN DUA,-6.1431052,106.9144826
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEGANGSAAN INDAH BARAT,-6.1695528,106.9145806
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING ARCADIA,-6.1625023,106.9200783
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING ARCADIA,-6.1625023,106.9200783
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,K GADING ARCADIA,-6.1625023,106.9200783
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,K0 GADING ARCADIA,-6.1625023,106.9200783
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KP GADING ARCADIA,-6.1625023,106.9200783
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEGANGSAAN DUA RAYA,-6.1481698,106.910508
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PERUM GADING ARCADIA,-6.1644663,106.9171987
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TAMAN PEGANGSAAN,-6.1653243,106.9101279
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TAMAN PEGANGSAAN DUA,-6.1653243,106.9101279
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING MAS TIMUR,-6.1672529,106.9123304
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,IMPOR I,-6.1675771,106.9128902
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING MAS TIMUR II,-6.1668783,106.912542
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL IMPOR,-6.1675771,106.9128902
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL INKASO,-6.169294,106.9137981
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL MUSIK RAYA,-6.1714081,106.9110917
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TARIAN RAYA,-6.1707809,106.909949
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TARIAN RAYA TIMUR,-6.1707809,106.909949
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TARIAN TIMUR RAYA,-6.1707809,106.909949
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL WESEL,-6.1683007,106.9117632
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING MAS BARAT,-6.1677465,106.9114621
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING MAS BARAT VI,-6.1670083,106.911491
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BIRU LAUT TIMUR,-6.1667728,106.9089411
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING BARAT,-6.1677465,106.9114621
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING MAS,-6.1677465,106.9114621
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING MAS BARAT,-6.1677465,106.9114621
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING MAS BARAT II,-6.1664233,106.9118227
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING MAS BARAT III,-6.1668444,106.9112085
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING MAS BARAT IV,-6.166866,106.9105742
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING MAS BARAT VI,-6.1670083,106.911491
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING MAS BARAT VII,-6.166291,106.9115243
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING MAS BARAT VIII,-6.1666419,106.9095014
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING MAS RAYA,-6.1674149,106.9101964
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING MAS VIII,-6.1666419,106.9095014
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TAMAN ASRI,-6.1653243,106.9101279
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TAMAN ELOK,-6.1661828,106.9104921
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TAMAN PUSPA,-6.1655224,106.9114165
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TAMAN TIRTA,-6.1646123,106.9105416
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TARIAN BARAT RAYA,-6.1733977,106.9082695
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TARIAN RAYA BARAT,-6.1733977,106.9082695
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,BONGO II,-6.1701076,106.9109834
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BELLYRA,-6.1697437,106.9116387
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BELLYRA II,-6.1691173,106.9120269
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BELLYRA III,-6.1689569,106.9117368
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BELLYRA RAYA,-6.1702072,106.9117611
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BONGO RAYA,-6.1708748,106.9103509
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TABANAS,-6.1685642,106.9120471
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TASKA,-6.1686783,106.91154
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,BANYO II,-6.1703777,106.9120449
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,BANYO RAYA,-6.1726734,106.9133117
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BANYO II,-6.1703777,106.9120449
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BANYO III,-6.1712667,106.9119226
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BANYO RAYA,-6.1726734,106.9133117
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL DEPOSITO,-6.169249,106.9134465
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GIRO,-6.1701491,106.9125354
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GIRO II,-6.1694037,106.9129582
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL LUMBINI,-6.1706815,106.9126202
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL LUMBINI II,-6.1711017,106.9126862
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL LUMBINI III,-6.1706815,106.9126202
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PEGANGSAAN INDAH BARAT III,-6.169415,106.9142502
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL SIMPONI,-6.172002,106.9136741
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL SIMPONI II,-6.172002,106.9136741
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL SIMPONI III,-6.1715027,106.9133915
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL SIMPONI IV,-6.1710497,106.913257
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL SIMPONI MAS,-6.172002,106.9136741
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL SIMPONI MAS .II,-6.172002,106.9136741
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL SIMPONI MAS II,-6.172002,106.9136741
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL SIMPONI MAS III,-6.1715027,106.9133915
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL SIMPONI MAS IV,-6.1710497,106.913257
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL SIMPONI MAS VI,-6.1703903,106.9134294
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL SIMPONI RAYA,-6.1713746,106.9125405
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL SIMPONI VI,-6.1703903,106.9134294
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL TAMAN LUMBINI,-6.1712814,106.9124211
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LUMBINI II,-6.1711017,106.9126862
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LUMBINI III,-6.1706815,106.9126202
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEGANGSAAN INDAH BARAT III,-6.169415,106.9142502
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,SIMPONI MAS I,-6.1723001,106.9135327
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,SIMPONI MAS II,-6.172002,106.9136741
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,SIMPONI MAS III,-6.1715027,106.9133915
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,SIMPONI MAS IV,-6.1710497,106.913257
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,SIMPONI MAS RAYA,-6.1713746,106.9125405
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,TAMAN LUMBINI II,-6.1711017,106.9126862
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PEGANGSAAN INDAH BARAT II,-6.1695528,106.9145806
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PEGANGSAAN INDAH BARAT IV,-6.1676107,106.9146203
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEGANGSAAN INDAH BARAT 1,-6.1695528,106.9145806
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEGANGSAAN INDAH BARAT 5,-6.1695528,106.9145806
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEGANGSAAN INDAH BARAT 5 B,-6.1695528,106.9145806
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEGANGSAAN INDAH BARAT 6,-6.1695528,106.9145806
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEGANGSAAN INDAH BARAT I,-6.1695528,106.9145806
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEGANGSAAN INDAH BARAT V,-6.1676107,106.9146203
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PUSPA GADING,-6.172003,106.9155129
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PUSPA GADING VII,-6.1710283,106.9155554
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PUSPA GADING I,-6.172003,106.9155129
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PUSPA GADING VII,-6.1710283,106.9155554
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,RAYA PEGANGSAAN DUA,-6.1824869,106.9132746
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL ARTERI KELAPA GADING,-6.172381,106.9143715
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PEGANGSAAN,-6.166487050000001,106.91808976167222
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PELANGI BIRU,-6.1797954,106.9161692
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PELANGI HIJAU,-6.1793376,106.9140556
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PELANGI INDAH,-6.1733343,106.9149233
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PELANGI INDAH 2,-6.1746276,106.9159828
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PELANGI NILA,-6.178621,106.9162269
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PELANGI RAYA,-6.1787463,106.9149743
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PELANGI UNGU,-6.1753539,106.9158354
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PELANGI UTAMA,-6.1767023,106.9156623
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI INDAH 3,-6.1733343,106.9149233
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI JINGGA 1,-6.1753289,106.9138981
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI JINGGA 2,-6.1753289,106.9138981
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI JINGGA 3,-6.1755537,106.9144776
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI JINGGA 4,-6.1753289,106.9138981
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI KUNING IV,-6.1780163,106.9145418
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI MERAH 2,-6.1738028,106.9149016
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI MERAH 3,-6.1737779,106.9144654
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI MERAH 5,-6.1738028,106.9149016
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI MERAH I,-6.1738028,106.9149016
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI RAYA,-6.175593,106.9149904
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI UNGU 5,-6.1753539,106.9158354
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PELANGI UTAMA,-6.1767023,106.9156623
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,ARTERI KELAPA GADING,-6.172381,106.9143715
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GIRO II,-6.1694037,106.9129582
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,HARPA RAYA,-6.1717709,106.9117344
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL ACORDION,-6.1736606,106.9087547
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GAMBANG,-6.1743951,106.9108404
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GITAR,-6.1735339,106.9099004
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GRIYA PRATAMA,-6.175817,106.9126148
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GRIYA PRATAMA II,-6.1746667,106.9119132
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GRIYA PRATAMA III,-6.1744521,106.9121669
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GRIYA PRATAMA IV,-6.1742015,106.9123053
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GRIYA PRATAMA RAYA,-6.174419,106.9126975
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GRIYA PRATAMA VI,-6.1738323,106.9129372
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GRIYA PRATAMA VII,-6.1730658,106.9122693
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL HARPA RAYA,-6.1717709,106.9117344
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KAMPUNG PEGANGSAAN DUA,-6.182939,106.9223108
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KEPU,-6.1806783,106.9135154
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KOMPI UDIN,-6.1767353,106.9111513
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL MELODI MAS,-6.1723108,106.9120084
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL MELODI MAS II,-6.1727591,106.9121387
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL MELODI MAS III,-6.1729341,106.9120304
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL MELODI MAS IV,-6.1736372,106.9119578
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KEPU,-6.1806783,106.9135154
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KOMPI UDIN,-6.1767353,106.9111513
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,MELODI MAS II,-6.1727591,106.9121387
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,ACORDION,-6.1736606,106.9087547
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,DEMUNG,-6.171205,106.910545
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BONANG,-6.1723895,106.9101547
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL DEMUNG,-6.171205,106.910545
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL HARMONIKA,-6.1723895,106.9101547
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KECAPI,-6.1718145,106.9098074
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KEMPUL,-6.1733703,106.9096167
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KENDANG,-6.171702,106.9102772
